path_key,scenario_label,weather,scenario_key,hole_size_mm,temperature_degC,pressure_barg,orifice_mm,material_id,Release_rate,Velocity,Release_temperature,Liquid_mass_fraction,Droplet_diameter,Expanded_diameter,Release_duration,Distance_to_LFL,Distance_to_LFL_fraction,Distance_to_UFL,Flash_fire_mass,Flame_length,Flame_emissive_power,Jet_fire_distance_level1,Jet_fire_distance_level2,Jet_fire_distance_level3,Pool_diameter,Explosion_distance_level1,Explosion_distance_level2,Explosion_distance_level3,wind_speed_ms,stability_class,stability_index,case_id,vessel_id,vessel_name,leak_name,material,elevation_m,mass_inventory_kg,mat_critical_pressure_bara,mat_critical_temperature_K,mat_lfl_vol_frac,mat_molecular_weight,mat_normal_boiling_point_K
Study\PV00510,PV00510_L07,Category 1.5/D,PV00510,14.0907,-78.56249566401232,46.17973434433463,14.09073331169267,NATURAL GAS,5.26414,408.781,-160.463,0.51704,52.6363,0.0634804,3600.0,18.1908,53.3214,,1.69822,30.9113,90.108,47.7915,38.7302,32.1768,,103.396,60.3778,57.7809,1.5,D,4.0,5097,510,PV00510,PV00510_L07,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L07,Category 1.5/F,PV00510,14.0907,-78.56249566401232,46.17973434433463,14.09073331169267,NATURAL GAS,5.26414,408.781,-160.463,0.51704,52.6363,0.0634804,3600.0,18.2443,49.8652,,1.83801,30.9113,90.108,47.7915,38.7302,32.1768,,104.765,60.644,57.9805,1.5,F,6.0,5097,510,PV00510,PV00510_L07,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L07,Category 5/D,PV00510,14.0907,-78.56249566401232,46.17973434433463,14.09073331169267,NATURAL GAS,5.26414,408.781,-160.463,0.51704,52.6363,0.0634804,3600.0,,51.7195,,1.31611,22.4448,145.664,40.8218,31.7859,25.783,,99.0241,59.5282,57.1439,5.0,D,4.0,5097,510,PV00510,PV00510_L07,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L08,Category 1.5/D,PV00510,2.48559,-78.56249566401232,46.17973434433463,2.4855862446998818,NATURAL GAS,0.163801,408.781,-160.463,0.51704,52.6363,0.0111979,3600.0,,,,0.00714141,6.60471,61.5277,9.6881,7.84322,,,,,,1.5,D,4.0,5098,510,PV00510,PV00510_L08,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L08,Category 1.5/F,PV00510,2.48559,-78.56249566401232,46.17973434433463,2.4855862446998818,NATURAL GAS,0.163801,408.781,-160.463,0.51704,52.6363,0.0111979,3600.0,,,,0.00802699,6.60471,61.5277,9.6881,7.84322,,,,,,1.5,F,6.0,5098,510,PV00510,PV00510_L08,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L08,Category 5/D,PV00510,2.48559,-78.56249566401232,46.17973434433463,2.4855862446998818,NATURAL GAS,0.163801,408.781,-160.463,0.51704,52.6363,0.0111979,3600.0,,,,0.00580742,4.79569,99.6329,8.13595,6.28313,4.77857,,,,,5.0,D,4.0,5098,510,PV00510,PV00510_L08,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L09,Category 1.5/D,PV00510,107.118,-78.56249566401232,46.17973434433463,107.11765418409242,NATURAL GAS,304.216,408.781,-160.463,0.51704,52.6363,0.482578,328.714,249.71,492.101,62.7946,1308.56,180.675,151.95,300.659,241.061,201.068,,978.67,584.976,561.21,1.5,D,4.0,5099,510,PV00510,PV00510_L09,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L09,Category 1.5/F,PV00510,107.118,-78.56249566401232,46.17973434433463,107.11765418409242,NATURAL GAS,304.216,408.781,-160.463,0.51704,52.6363,0.482578,328.714,234.305,448.82,62.3976,1240.73,180.675,151.95,300.659,241.061,201.068,,930.418,543.373,520.007,1.5,F,6.0,5099,510,PV00510,PV00510_L09,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L09,Category 5/D,PV00510,107.118,-78.56249566401232,46.17973434433463,107.11765418409242,NATURAL GAS,304.216,408.781,-160.463,0.51704,52.6363,0.482578,328.714,278.87,617.408,63.3648,1295.51,131.188,244.914,259.885,199.642,161.631,,1097.93,704.832,681.101,5.0,D,4.0,5099,510,PV00510,PV00510_L09,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L10,Category 1.5/D,PV00510,170.905,-78.56249566401232,46.17973434433463,170.9052755952203,NATURAL GAS,774.41,408.781,-160.463,0.51704,52.6363,0.769948,129.131,401.439,753.486,110.85,5534.2,269.945,173.115,457.472,365.839,305.08,,1511.76,873.884,835.376,1.5,D,4.0,5100,510,PV00510,PV00510_L10,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L10,Category 1.5/F,PV00510,170.905,-78.56249566401232,46.17973434433463,170.9052755952203,NATURAL GAS,774.41,408.781,-160.463,0.51704,52.6363,0.769948,129.131,365.736,632.936,107.408,4998.6,269.945,173.115,457.472,365.839,305.08,,1384.61,768.607,731.42,1.5,F,6.0,5100,510,PV00510,PV00510_L10,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00510,PV00510_L10,Category 5/D,PV00510,170.905,-78.56249566401232,46.17973434433463,170.9052755952203,NATURAL GAS,774.41,408.781,-160.463,0.51704,52.6363,0.769948,129.131,453.481,974.207,113.607,5488.69,196.007,278.789,396.601,303.775,245.575,,1717.72,1083.1,1044.79,5.0,D,4.0,5100,510,PV00510,PV00510_L10,NATURAL GAS,1.0,100000.0,46.0,195.0,,17.36,113.0
Study\PV00511,PV00511_L01,Category 1.5/D,PV00511,392.55,110.47910714098526,7.336063420685037,392.550287196354,AMMONIA,135.405,726.007,-20.2876,0.0,0.0,0.534456,738.526,19.0147,58.9991,,8.22916,92.0017,147.27,146.167,111.419,90.7548,,125.188,72.6698,69.4993,1.5,D,4.0,5101,511,PV00511,PV00511_L01,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L01,Category 1.5/F,PV00511,392.55,110.47910714098526,7.336063420685037,392.550287196354,AMMONIA,135.405,726.007,-20.2876,0.0,0.0,0.534456,738.526,20.4579,57.199,,8.59612,92.0017,147.27,146.167,111.419,90.7548,,116.144,62.8556,59.6386,1.5,F,6.0,5101,511,PV00511,PV00511_L01,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L01,Category 5/D,PV00511,392.55,110.47910714098526,7.336063420685037,392.550287196354,AMMONIA,135.405,726.007,-20.2876,0.0,0.0,0.534456,738.526,18.5181,59.8293,,8.01516,96.9243,142.752,147.974,116.921,96.6291,,124.577,72.5509,69.4102,5.0,D,4.0,5101,511,PV00511,PV00511_L01,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L02,Category 1.5/D,PV00511,2.36789,110.47910714098526,7.336063420685037,2.3678880374161677,AMMONIA,0.00492681,726.007,-20.2876,0.0,0.0,0.00322387,3600.0,,,,,1.04186,2.89331,,,,,,,,1.5,D,4.0,5102,511,PV00511,PV00511_L02,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L02,Category 1.5/F,PV00511,2.36789,110.47910714098526,7.336063420685037,2.3678880374161677,AMMONIA,0.00492681,726.007,-20.2876,0.0,0.0,0.00322387,3600.0,,,,,1.04186,2.89331,,,,,,,,1.5,F,6.0,5102,511,PV00511,PV00511_L02,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L02,Category 5/D,PV00511,2.36789,110.47910714098526,7.336063420685037,2.3678880374161677,AMMONIA,0.00492681,726.007,-20.2876,0.0,0.0,0.00322387,3600.0,,,,,1.04184,2.43375,,,,,,,,5.0,D,4.0,5102,511,PV00511,PV00511_L02,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L03,Category 1.5/D,PV00511,77.9759,110.47910714098526,7.336063420685037,77.97587657357786,AMMONIA,5.34274,726.007,-20.2876,0.0,0.0,0.106164,3600.0,,,,0.0415286,22.9001,110.851,30.7186,25.1759,19.3346,,,,,1.5,D,4.0,5103,511,PV00511,PV00511_L03,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L03,Category 1.5/F,PV00511,77.9759,110.47910714098526,7.336063420685037,77.97587657357786,AMMONIA,5.34274,726.007,-20.2876,0.0,0.0,0.106164,3600.0,,,,0.0477174,22.9001,110.851,30.7186,25.1759,19.3346,,,,,1.5,F,6.0,5103,511,PV00511,PV00511_L03,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L03,Category 5/D,PV00511,77.9759,110.47910714098526,7.336063420685037,77.97587657357786,AMMONIA,5.34274,726.007,-20.2876,0.0,0.0,0.106164,3600.0,,,,0.0383474,23.5126,109.806,30.6956,25.7199,20.2473,,,,,5.0,D,4.0,5103,511,PV00511,PV00511_L03,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L04,Category 1.5/D,PV00511,194.727,110.47910714098526,7.336063420685037,194.7269923956424,AMMONIA,33.3193,726.007,-20.2876,0.0,0.0,0.26512,3001.26,,21.0309,,0.685144,50.7444,142.499,75.9058,60.0412,49.2123,,48.4708,25.5335,24.1488,1.5,D,4.0,5104,511,PV00511,PV00511_L04,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L04,Category 1.5/F,PV00511,194.727,110.47910714098526,7.336063420685037,194.7269923956424,AMMONIA,33.3193,726.007,-20.2876,0.0,0.0,0.26512,3001.26,,21.9998,,0.759539,50.7444,142.499,75.9058,60.0412,49.2123,,49.4663,25.727,24.2939,1.5,F,6.0,5104,511,PV00511,PV00511_L04,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L04,Category 5/D,PV00511,194.727,110.47910714098526,7.336063420685037,194.7269923956424,AMMONIA,33.3193,726.007,-20.2876,0.0,0.0,0.26512,3001.26,,19.9656,,0.633568,53.2159,138.045,76.7148,62.461,52.2276,,47.7377,25.391,24.042,5.0,D,4.0,5104,511,PV00511,PV00511_L04,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L05,Category 1.5/D,PV00511,1.53598,110.47910714098526,7.336063420685037,1.535980174126219,AMMONIA,0.00207307,726.007,-20.2876,0.0,0.0,0.00209123,3600.0,,,,,0.702491,1.71098,,,,,,,,1.5,D,4.0,5105,511,PV00511,PV00511_L05,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L05,Category 1.5/F,PV00511,1.53598,110.47910714098526,7.336063420685037,1.535980174126219,AMMONIA,0.00207307,726.007,-20.2876,0.0,0.0,0.00209123,3600.0,,,,,0.702491,1.71098,,,,,,,,1.5,F,6.0,5105,511,PV00511,PV00511_L05,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L05,Category 5/D,PV00511,1.53598,110.47910714098526,7.336063420685037,1.535980174126219,AMMONIA,0.00207307,726.007,-20.2876,0.0,0.0,0.00209123,3600.0,,,,,0.702486,1.50172,,,,,,,,5.0,D,4.0,5105,511,PV00511,PV00511_L05,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L06,Category 1.5/D,PV00511,16.4399,110.47910714098526,7.336063420685037,16.439935217503105,AMMONIA,0.237489,726.007,-20.2876,0.0,0.0,0.0223829,3600.0,,,,2.23705e-05,5.85752,27.6537,5.13558,,,,,,,1.5,D,4.0,5106,511,PV00511,PV00511_L06,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L06,Category 1.5/F,PV00511,16.4399,110.47910714098526,7.336063420685037,16.439935217503105,AMMONIA,0.237489,726.007,-20.2876,0.0,0.0,0.0223829,3600.0,,,,2.00698e-05,5.85752,27.6537,5.13558,,,,,,,1.5,F,6.0,5106,511,PV00511,PV00511_L06,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L06,Category 5/D,PV00511,16.4399,110.47910714098526,7.336063420685037,16.439935217503105,AMMONIA,0.237489,726.007,-20.2876,0.0,0.0,0.0223829,3600.0,,,,2.24181e-05,5.85479,26.6331,,,,,,,,5.0,D,4.0,5106,511,PV00511,PV00511_L06,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L07,Category 1.5/D,PV00511,47.0245,110.47910714098526,7.336063420685037,47.02450147679772,AMMONIA,1.94309,726.007,-20.2876,0.0,0.0,0.0640237,3600.0,,,,0.00689531,14.6695,78.3852,18.121,14.8033,,,,,,1.5,D,4.0,5107,511,PV00511,PV00511_L07,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L07,Category 1.5/F,PV00511,47.0245,110.47910714098526,7.336063420685037,47.02450147679772,AMMONIA,1.94309,726.007,-20.2876,0.0,0.0,0.0640237,3600.0,,,,0.0080009,14.6695,78.3852,18.121,14.8033,,,,,,1.5,F,6.0,5107,511,PV00511,PV00511_L07,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L07,Category 5/D,PV00511,47.0245,110.47910714098526,7.336063420685037,47.02450147679772,AMMONIA,1.94309,726.007,-20.2876,0.0,0.0,0.0640237,3600.0,,,,0.00661226,14.7588,78.7333,17.8372,14.7973,,,,,,5.0,D,4.0,5107,511,PV00511,PV00511_L07,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L08,Category 1.5/D,PV00511,40.4715,110.47910714098526,7.336063420685037,40.47153909431911,AMMONIA,1.43927,726.007,-20.2876,0.0,0.0,0.0551018,3600.0,,,,0.00418465,12.8414,68.9777,15.436,12.6617,,,,,,1.5,D,4.0,5108,511,PV00511,PV00511_L08,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L08,Category 1.5/F,PV00511,40.4715,110.47910714098526,7.336063420685037,40.47153909431911,AMMONIA,1.43927,726.007,-20.2876,0.0,0.0,0.0551018,3600.0,,,,0.00495714,12.8414,68.9777,15.436,12.6617,,,,,,1.5,F,6.0,5108,511,PV00511,PV00511_L08,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L08,Category 5/D,PV00511,40.4715,110.47910714098526,7.336063420685037,40.47153909431911,AMMONIA,1.43927,726.007,-20.2876,0.0,0.0,0.0551018,3600.0,,,,0.00392302,12.8247,69.5565,15.0977,12.5262,,,,,,5.0,D,4.0,5108,511,PV00511,PV00511_L08,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L09,Category 1.5/D,PV00511,4.92117,110.47910714098526,7.336063420685037,4.921168853339902,AMMONIA,0.0212804,726.007,-20.2876,0.0,0.0,0.00670015,3600.0,,,,,2.00856,6.94874,,,,,,,,1.5,D,4.0,5109,511,PV00511,PV00511_L09,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L09,Category 1.5/F,PV00511,4.92117,110.47910714098526,7.336063420685037,4.921168853339902,AMMONIA,0.0212804,726.007,-20.2876,0.0,0.0,0.00670015,3600.0,,,,,2.00856,6.94874,,,,,,,,1.5,F,6.0,5109,511,PV00511,PV00511_L09,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L09,Category 5/D,PV00511,4.92117,110.47910714098526,7.336063420685037,4.921168853339902,AMMONIA,0.0212804,726.007,-20.2876,0.0,0.0,0.00670015,3600.0,,,,,2.00843,6.1543,,,,,,,,5.0,D,4.0,5109,511,PV00511,PV00511_L09,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L10,Category 1.5/D,PV00511,9.25882,110.47910714098526,7.336063420685037,9.258820962889642,AMMONIA,0.0753278,726.007,-20.2876,0.0,0.0,0.0126058,3600.0,,,,5.45644e-06,3.53067,14.513,,,,,,,,1.5,D,4.0,5110,511,PV00511,PV00511_L10,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L10,Category 1.5/F,PV00511,9.25882,110.47910714098526,7.336063420685037,9.258820962889642,AMMONIA,0.0753278,726.007,-20.2876,0.0,0.0,0.0126058,3600.0,,,,4.89355e-06,3.53067,14.513,,,,,,,,1.5,F,6.0,5110,511,PV00511,PV00511_L10,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00511,PV00511_L10,Category 5/D,PV00511,9.25882,110.47910714098526,7.336063420685037,9.258820962889642,AMMONIA,0.0753278,726.007,-20.2876,0.0,0.0,0.0126058,3600.0,,,,5.4726e-06,3.52997,13.5141,,,,,,,,5.0,D,4.0,5110,511,PV00511,PV00511_L10,AMMONIA,1.0,100000.0,113.3,405.5,,17.03,239.8
Study\PV00512,PV00512_L01,Category 1.5/D,PV00512,1.10632,-97.808003111312,0.7242796385163485,1.1063168508403471,PROPANE,0.0057483,15.4641,-97.8229,1.0,977.581,0.000856949,3600.0,,,,8.84558e-05,1.16187,18.2105,,,,0.239198,,,,1.5,D,4.0,5111,512,PV00512,PV00512_L01,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L01,Category 1.5/F,PV00512,1.10632,-97.808003111312,0.7242796385163485,1.1063168508403471,PROPANE,0.0057483,15.4641,-97.8229,1.0,977.581,0.000856949,3600.0,,,,0.000124332,1.16033,18.2022,,,,0.239222,,,,1.5,F,6.0,5111,512,PV00512,PV00512_L01,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L01,Category 5/D,PV00512,1.10632,-97.808003111312,0.7242796385163485,1.1063168508403471,PROPANE,0.0057483,15.4641,-97.8229,1.0,977.581,0.000856949,3600.0,,,,1.38414e-05,0.854414,37.3348,,,,0.238958,,,,5.0,D,4.0,5111,512,PV00512,PV00512_L01,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L02,Category 1.5/D,PV00512,189.6,-97.808003111312,0.7242796385163485,189.59988226007144,PROPANE,168.833,15.4641,-97.8229,1.0,977.581,0.146863,592.302,388.647,549.16,178.663,14907.8,26.7541,58.7551,44.0851,33.4191,27.5262,42.2454,1467.73,615.576,564.133,1.5,D,4.0,5112,512,PV00512,PV00512_L02,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L02,Category 1.5/F,PV00512,189.6,-97.808003111312,0.7242796385163485,189.59988226007144,PROPANE,168.833,15.4641,-97.8229,1.0,977.581,0.146863,592.302,483.447,694.807,184.424,16934.3,26.6295,58.6467,43.8644,33.2518,27.3981,42.2463,1561.07,657.888,603.364,1.5,F,6.0,5112,512,PV00512,PV00512_L02,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L02,Category 5/D,PV00512,189.6,-97.808003111312,0.7242796385163485,189.59988226007144,PROPANE,168.833,15.4641,-97.8229,1.0,977.581,0.146863,592.302,167.551,247.409,58.7536,3689.66,22.9765,128.388,45.6186,34.1799,26.5257,42.2059,914.778,371.148,338.33,5.0,D,4.0,5112,512,PV00512,PV00512_L02,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L03,Category 1.5/D,PV00512,9.63327,-97.808003111312,0.7242796385163485,9.633273300313297,PROPANE,0.435841,15.4641,-97.8229,1.0,977.581,0.0074619,3600.0,20.2923,28.64,,2.66011,6.56101,34.1212,9.80908,7.35168,,2.09644,63.0898,28.3748,26.2791,1.5,D,4.0,5113,512,PV00512,PV00512_L03,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L03,Category 1.5/F,PV00512,9.63327,-97.808003111312,0.7242796385163485,9.633273300313297,PROPANE,0.435841,15.4641,-97.8229,1.0,977.581,0.0074619,3600.0,22.5675,33.4564,,4.13223,6.54709,34.0939,9.78694,7.33463,,2.09672,90.9137,41.839,38.8764,1.5,F,6.0,5113,512,PV00512,PV00512_L03,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L03,Category 5/D,PV00512,9.63327,-97.808003111312,0.7242796385163485,9.633273300313297,PROPANE,0.435841,15.4641,-97.8229,1.0,977.581,0.0074619,3600.0,,15.4272,,0.144622,4.93269,70.6203,8.72831,6.62021,5.02823,2.09169,27.967,13.492,12.6182,5.0,D,4.0,5113,512,PV00512,PV00512_L03,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L04,Category 1.5/D,PV00512,1.99433,-97.808003111312,0.7242796385163485,1.9943309949288397,PROPANE,0.0186799,15.4641,-97.8229,1.0,977.581,0.0015448,3600.0,,,,0.000452302,1.8884,21.6006,1.76761,,,0.43165,,,,1.5,D,4.0,5114,512,PV00512,PV00512_L04,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L04,Category 1.5/F,PV00512,1.99433,-97.808003111312,0.7242796385163485,1.9943309949288397,PROPANE,0.0186799,15.4641,-97.8229,1.0,977.581,0.0015448,3600.0,,,,0.000458243,1.88533,21.5881,1.76235,,,0.431703,,,,1.5,F,6.0,5114,512,PV00512,PV00512_L04,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L04,Category 5/D,PV00512,1.99433,-97.808003111312,0.7242796385163485,1.9943309949288397,PROPANE,0.0186799,15.4641,-97.8229,1.0,977.581,0.0015448,3600.0,,,,0.000124171,1.39565,44.3772,1.40815,,,0.431062,,,,5.0,D,4.0,5114,512,PV00512,PV00512_L04,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L05,Category 1.5/D,PV00512,4.24391,-97.808003111312,0.7242796385163485,4.243914673340615,PROPANE,0.084589,15.4641,-97.8229,1.0,977.581,0.00328732,3600.0,,,,0.00140405,3.47434,26.9307,4.76328,3.39533,,0.920382,,,,1.5,D,4.0,5115,512,PV00512,PV00512_L05,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L05,Category 1.5/F,PV00512,4.24391,-97.808003111312,0.7242796385163485,4.243914673340615,PROPANE,0.084589,15.4641,-97.8229,1.0,977.581,0.00328732,3600.0,,,,0.00205541,3.46854,26.9142,4.75273,3.38808,,0.920491,,,,1.5,F,6.0,5115,512,PV00512,PV00512_L05,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L05,Category 5/D,PV00512,4.24391,-97.808003111312,0.7242796385163485,4.243914673340615,PROPANE,0.084589,15.4641,-97.8229,1.0,977.581,0.00328732,3600.0,,,,0.00148769,2.58548,55.4922,4.05577,2.56734,,0.918733,,,,5.0,D,4.0,5115,512,PV00512,PV00512_L05,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L06,Category 1.5/D,PV00512,51.0641,-97.808003111312,0.7242796385163485,51.064105091704825,PROPANE,12.2465,15.4641,-97.8229,1.0,977.581,0.0395541,3600.0,105.447,137.071,43.0212,644.255,18.8222,51.1682,30.2223,22.9183,19.3515,11.2725,485.333,199.061,181.78,1.5,D,4.0,5116,512,PV00512,PV00512_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L06,Category 1.5/F,PV00512,51.0641,-97.808003111312,0.7242796385163485,51.064105091704825,PROPANE,12.2465,15.4641,-97.8229,1.0,977.581,0.0395541,3600.0,166.855,253.968,45.0355,1101.46,18.7317,51.0718,30.0665,22.7999,19.2572,11.274,701.221,337.698,315.752,1.5,F,6.0,5116,512,PV00512,PV00512_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L06,Category 5/D,PV00512,51.0641,-97.808003111312,0.7242796385163485,51.064105091704825,PROPANE,12.2465,15.4641,-97.8229,1.0,977.581,0.0395541,3600.0,44.462,67.5459,6.71269,73.4669,14.9399,108.301,28.6659,21.5762,16.6853,11.242,228.56,92.7608,84.5628,5.0,D,4.0,5116,512,PV00512,PV00512_L06,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L07,Category 1.5/D,PV00512,390.187,-97.808003111312,0.7242796385163485,390.1870614773164,PROPANE,715.033,15.4641,-97.8229,1.0,977.581,0.302238,139.854,467.46,623.388,228.572,8100.12,33.6962,64.3797,56.4992,42.8557,34.6747,87.0348,1078.47,386.85,345.098,1.5,D,4.0,5117,512,PV00512,PV00512_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L07,Category 1.5/F,PV00512,390.187,-97.808003111312,0.7242796385163485,390.1870614773164,PROPANE,715.033,15.4641,-97.8229,1.0,977.581,0.302238,139.854,508.575,685.359,251.868,6279.17,33.748,64.419,56.5926,42.9264,34.728,87.0346,1109.57,678.739,654.031,1.5,F,6.0,5117,512,PV00512,PV00512_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L07,Category 5/D,PV00512,390.187,-97.808003111312,0.7242796385163485,390.1870614773164,PROPANE,715.033,15.4641,-97.8229,1.0,977.581,0.302238,139.854,223.222,352.25,70.0591,6242.79,29.9687,142.741,60.8146,45.4336,35.2919,86.9924,1009.85,378.451,341.303,5.0,D,4.0,5117,512,PV00512,PV00512_L07,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L08,Category 1.5/D,PV00512,31.5338,-97.808003111312,0.7242796385163485,31.533808326978612,PROPANE,4.67018,15.4641,-97.8229,1.0,977.581,0.024426,3600.0,64.525,85.8944,21.2497,152.955,14.4983,46.2205,22.8537,17.2409,14.8854,6.92962,292.019,121.207,110.896,1.5,D,4.0,5118,512,PV00512,PV00512_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L08,Category 1.5/F,PV00512,31.5338,-97.808003111312,0.7242796385163485,31.533808326978612,PROPANE,4.67018,15.4641,-97.8229,1.0,977.581,0.024426,3600.0,91.6876,142.909,19.8154,215.233,14.4366,46.1441,22.7496,17.1633,14.8211,6.93075,374.69,177.557,165.656,1.5,F,6.0,5118,512,PV00512,PV00512_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L08,Category 5/D,PV00512,31.5338,-97.808003111312,0.7242796385163485,31.533808326978612,PROPANE,4.67018,15.4641,-97.8229,1.0,977.581,0.024426,3600.0,28.3432,43.6695,3.75414,14.6304,11.2694,96.9909,21.1665,15.9706,12.3017,6.90993,140.627,59.5576,54.6635,5.0,D,4.0,5118,512,PV00512,PV00512_L08,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
Study\PV00512,PV00512_L09,Category 1.5/D,PV00512,17.495,-97.808003111312,0.7242796385163485,17.49497134132041,PROPANE,1.4375,15.4641,-97.8229,1.0,977.581,0.0135515,3600.0,35.866,49.1912,,21.6713,10.0485,40.1261,15.449,11.6734,10.2886,3.82314,137.994,59.0459,54.2799,1.5,D,4.0,5119,512,PV00512,PV00512_L09,PROPANE,1.0,100000.0,42.5,369.8,,44.1,231.1
